customer_id,customer_age,customer_number_of_dependents,customer_education,customer_salary_range,customer_relationship_length,customer_available_credit_limit,total_products,period_inactive,contacts_in_last_year,credit_card_debt_balance,remaining_credit_limit,transaction_amount_ratio,total_transaction_amount,total_transaction_count,transaction_count_ratio,average_utilization,customer_gender_M,customer_gender_Unknown,customer_civil_status_Married,customer_civil_status_Single,customer_civil_status_Unknown,credit_card_classification_Gold,credit_card_classification_Platinum,credit_card_classification_Silver,account_status_closed
957489,-0.5530996468154772,1.2568536747432058,1.0,1.0,0.0038183675307038776,-0.4633867626599795,0.5847492922296561,-0.34122856471700913,-1.3063204670561677,-1.4267101811566103,-0.6328980005692011,-0.7641300644215178,-0.16142689544361813,0.46638395780116776,0.37461784220185296,-0.9933959359466161,0,0,0,1,0,0,0,0,0
114006,-0.42786705422301674,-0.27606878014448993,5.0,5.0,0.0038183675307038776,0.032621557175970456,-0.36369532637990964,0.6415540710872008,-0.40227833949376623,0.22335867481143287,0.20730984846763645,-0.5533152301888516,-0.1665867774647224,0.12497555946965383,-0.18772779727908925,-0.5360581699252102,1,0,1,0,0,0,0,0,0
113020,-0.1774018690380959,-0.27606878014448993,2.0,4.0,-0.24677967929916683,0.13319518258995183,0.26860108602646754,2.6071193426956207,-0.40227833949376623,0.4599584439064049,0.3864880314971458,-0.5258176431150257,-0.5588735974376235,-1.3686861832307198,0.023548954277309898,-0.5469471643542912,1,0,1,0,0,0,0,0,0
435309,0.2734354642947617,0.4903924472993579,4.0,1.0,1.131509578265122,-0.43567092859375034,0.5847492922296561,-0.34122856471700913,0.5017637880686353,-1.4267101811566103,-0.5776559884474878,-0.9336985180434443,-0.5501832698231321,-1.6247424819793552,-0.7437192487432975,-0.9933959359466161,0,0,1,0,0,0,0,0,0
305110,0.19829590873928538,-0.27606878014448993,2.0,4.0,0.0038183675307038776,0.03599613976686862,-0.6798435325830983,-1.324011200521219,-1.3063204670561677,0.6842991576078551,0.1725768468342239,-0.27375642827162106,-0.07465940566768049,0.7224402565498033,4.91945082117071,-0.41264956639562433,1,0,1,0,0,0,0,0,0
102552,0.8244588717015875,-1.0425300075883377,1.0,5.0,1.3821076250949926,0.590423463143613,-0.04754712017672105,-0.34122856471700913,-0.40227833949376623,0.11425308180908827,1.3289101424837404,-0.16376607997631704,-0.14855434766465275,0.46638395780116776,-0.31957719862631573,-0.7756160473649942,1,0,0,0,1,0,0,0,0
857275,0.8244588717015875,-0.27606878014448993,2.0,1.0,1.6327056719248634,-0.023916531478093882,0.5847492922296561,-0.34122856471700913,0.5017637880686353,0.6695882911356288,0.054484641280621124,-0.067524525217926,0.3260461691817592,1.0638486548813173,-0.37994198478528696,-0.35094526463083153,0,0,0,1,0,0,0,0,0
880327,1.9515522050337313,-1.8089912350321855,0.0,0.0,2.0086027421696695,-0.4108871089097769,0.5847492922296561,-1.324011200521219,-1.3063204670561677,0.6659105745175723,-0.7164777314838892,2.2651874448783116,0.7866335327498037,-1.3686861832307198,0.19511203072912273,1.3150708830185762,0,0,1,0,0,0,0,0,0
308656,-0.6783322394079376,0.4903924472993579,4.0,0.0,-2.878059171012809,-0.22312754639324622,-0.9959917387862869,0.6415540710872008,-0.40227833949376623,0.3153015902628469,-0.3107080616078311,-0.095022112291752,0.9787712448514497,1.3625810034213919,-0.08606078901134823,-0.14405437047829064,0,0,0,0,1,0,0,0,0
717597,0.07306331614682494,0.4903924472993579,2.0,3.0,0.0038183675307038776,-0.2636778585101045,-0.04754712017672105,0.6415540710872008,-0.40227833949376623,0.5126723820985489,-0.4092836281483735,-1.0207742104438933,-0.44766456124592885,-1.240658033856402,0.2888363039759465,0.08098484772271858,1,0,0,1,0,0,0,0,0
470085,-0.9287974245928584,-1.0425300075883377,0.0,1.0,-0.9985738197887789,-0.4797451900719236,-0.36369532637990964,-0.34122856471700913,-1.3063204670561677,-1.4267101811566103,-0.6655029167057094,0.1799537584465081,-0.10035018667802072,0.7224402565498033,-0.2830406175300963,-0.9933959359466161,0,0,0,1,0,0,0,0,0
818808,2.0767847976261917,-1.8089912350321855,2.0,1.0,2.133901765584605,-0.4336793716548596,0.26860108602646754,0.6415540710872008,-0.40227833949376623,0.1399970981354842,-0.7146032520306573,-1.7632090614371951,-0.5065958453816987,-1.3686861832307198,-0.26715514748826175,1.050105351910936,0,0,1,0,0,0,0,0,0
257356,2.202017390218652,-1.8089912350321855,4.0,1.0,2.133901765584605,-0.1907094251101917,0.26860108602646754,0.6415540710872008,1.405805915631037,-0.4888924435521876,-0.17376079802466152,1.692321047506937,-0.09475578827619187,0.5517360573840463,0.06167408237771278,-0.5759844828318408,0,0,0,1,0,0,0,0,0
357889,0.2734354642947616,-1.0425300075883377,4.0,1.0,0.0038183675307038776,-0.2739675693610399,-0.6798435325830983,-1.324011200521219,-0.40227833949376623,-0.019370621980300082,-0.38193828083063913,-0.5624810925467937,1.063501939092741,2.6855385469560087,5.7057815882415195,-0.18398068338492135,0,0,1,0,0,0,0,0,0
961118,0.32352850133174577,-1.8089912350321855,0.0,0.0,0.8809115314352514,-0.40032079292844003,0.5847492922296561,0.6415540710872008,0.5017637880686353,-1.4267101811566103,-0.5071976137054223,-0.3837467765669246,-0.0901390517309933,1.021172605089878,-0.06064403694441297,-0.9933959359466161,0,0,0,1,0,0,0,0,0
434577,-1.3044952023702396,-0.27606878014448993,2.0,4.0,-0.7479757729589083,-0.31905420561648257,-0.6798435325830983,-1.324011200521219,-0.40227833949376623,1.294800116205244,-0.5900055001393678,1.307354828473373,1.246813537210919,2.301454098833055,-0.06699822496114678,0.8613627818068639,1,0,1,0,0,0,0,0,0
486115,0.699226279109127,0.4903924472993579,0.0,1.0,0.12911739094563923,-0.4733445473544331,-0.04754712017672105,-0.34122856471700913,-0.40227833949376623,-0.29152165171648553,-0.7548494285265164,0.11579272194091407,-0.038540231519950584,0.5944121071754855,0.17287237267055455,1.169884290630828,0,0,0,1,0,0,0,0,0
980466,0.5739936865166666,-0.27606878014448993,2.0,3.0,0.2544164143605746,0.6761157325419943,0.26860108602646754,0.6415540710872008,-0.40227833949376623,0.716172701631012,1.445568922573107,0.3724368679632897,-0.53809828298423,-1.5820664321879159,-0.27192078850081214,-0.7102820807905076,1,0,1,0,0,0,0,0,0
159546,0.8244588717015875,0.4903924472993579,1.0,3.0,-0.37207870271410215,0.18823960353984814,-0.04754712017672105,-0.34122856471700913,-0.40227833949376623,0.4060186001749087,0.5010518051387828,-1.1674280081709654,-0.24140506677073437,0.12497555946965383,-0.48796318106976166,-0.5905031420706156,1,0,0,0,0,0,0,0,0
458279,-0.3026344616305563,1.2568536747432058,2.0,3.0,0.0038183675307038776,-0.3963376790506586,-0.9959917387862869,-1.324011200521219,0.5017637880686353,-0.5158623654179357,-0.5811844203594535,0.3082758314576956,0.4443160965602282,0.9784965552984387,0.08550228744046459,-0.0787204039038041,1,0,0,1,0,0,0,0,0
321165,1.2001566494789688,0.4903924472993579,4.0,0.0,1.2568086016800575,-0.26777161444004655,-0.36369532637990964,0.6415540710872008,-0.40227833949376623,-0.471729766001257,-0.32890153865390437,-0.13168556172352003,1.4798229463744699,1.7039894017529058,-0.19725907930418998,-0.4562055441119488,1,0,1,0,0,0,0,0,0
409549,0.32352850133174577,-1.0425300075883377,4.0,3.0,0.5050144611904452,-0.2007778518568059,0.5847492922296561,0.6415540710872008,0.5017637880686353,0.49673561008697054,-0.28248060631210536,-0.3104198777033891,1.4469626450821742,2.301454098833055,5.078305521589055,-0.11501705200074112,0,1,0,1,0,0,0,0,0
750498,0.5739936865166666,-1.0425300075883377,3.0,0.0,0.755612508020316,-0.42482800748201194,-0.04754712017672105,-0.34122856471700913,-0.40227833949376623,-1.4267101811566103,-0.5560443429866977,0.5786687710169848,-0.26584661318649144,-0.0030525899046639072,0.4429253633817413,-0.9933959359466161,0,0,1,0,0,0,0,0,0
249936,0.9496914642940479,1.2568536747432058,0.0,1.0,1.6327056719248634,-0.040623481354343814,0.5847492922296561,-1.324011200521219,-1.3063204670561677,0.15225615352900607,0.06771626095049257,-0.7457983397056337,-0.5049664089539816,-1.3686861832307198,-0.5054371981157797,-0.49613185701857937,0,0,0,0,0,0,0,0,0
128880,0.09810983466531704,0.4903924472993579,0.0,3.0,-0.12148065588423147,0.8358275348358141,0.5847492922296561,0.6415540710872008,-0.40227833949376623,0.4158258444897262,1.790914195956752,0.8444787793973023,-0.11566688909856182,0.9358205055069995,-0.2798635235217294,-0.7756160473649942,1,0,0,1,0,0,0,1,0
386710,-1.1792626097777792,0.4903924472993579,4.0,1.0,-1.4997699134485203,-0.40430390680622147,-0.6798435325830983,-1.324011200521219,1.405805915631037,1.5890174456497688,-0.7863847887397101,1.2340279296098369,-0.5261490825143044,-1.5820664321879159,-1.17739258088538,2.1934497669644513,0,0,0,1,0,0,0,0,1
202316,1.4506218346638895,-1.0425300075883377,4.0,5.0,0.0038183675307038776,1.0238637024827462,-0.6798435325830983,0.6415540710872008,1.405805915631037,-1.4267101811566103,2.3314258594710013,-0.3425003959561856,-0.4845984536075173,-1.0272777848992058,-0.6420522404755565,-0.9933959359466161,1,0,0,1,0,0,0,0,1
272825,-0.803564832000398,0.4903924472993579,0.0,0.0,0.0038183675307038776,-0.28193379711660277,0.5847492922296561,-0.34122856471700913,-0.40227833949376623,0.8865735716009658,-0.47930094890144326,0.2120342766993051,-0.12082677111966608,0.03962345988677534,-0.3926503608187546,0.37135803249821453,1,0,1,0,0,0,0,0,0
208231,1.9515522050337313,-1.0425300075883377,4.0,3.0,2.2592007889995402,6.054647172172866,-0.04754712017672105,-1.324011200521219,1.405805915631037,-0.6825855187698331,0.5737154498258269,0.44576376682682567,-0.046008481813654134,0.46638395780116776,-0.2639780534798949,-0.8264313547007061,1,0,0,1,0,0,0,0,0
115514,0.699226279109127,1.2568536747432058,2.0,0.0,0.0038183675307038776,-0.057109147126272554,0.26860108602646754,0.6415540710872008,0.5017637880686353,0.037021032829900505,0.0452225075117111,-0.067524525217926,-0.1117290843982454,0.9358205055069995,-0.009810532810542455,-0.5142801810670479,0,0,0,1,0,0,0,0,0
542163,2.3272499828111126,-1.0425300075883377,3.0,1.0,2.509798835829411,-0.32757364363284847,0.26860108602646754,0.6415540710872008,-0.40227833949376623,-1.4267101811566103,-0.36220111482308087,-0.20501246058705605,-0.5002138860398065,-1.4540382828135983,-0.15277976318705327,-0.9933959359466161,1,0,1,0,0,0,0,0,0
634943,0.9496914642940479,0.4903924472993579,2.0,5.0,0.8809115314352514,0.1719752218722406,-0.04754712017672105,-1.324011200521219,-1.3063204670561677,-1.4267101811566103,0.6334782653347464,-0.8420398944640247,-0.5681070705280207,-1.7527706313536728,-0.5054371981157797,-0.9933959359466161,1,0,1,0,0,0,0,0,0
848035,0.4487610939242062,2.0233149021870536,1.0,0.0,-0.24677967929916683,-0.3758135783748681,0.26860108602646754,2.6071193426956207,-0.40227833949376623,-0.15054251469098406,-0.5731351850602817,0.7482372246389117,-0.13807163997967248,0.4237079080097285,0.33172707308889954,0.1463188142972052,0,0,1,0,0,0,0,0,0
500897,1.3253892420714293,-1.0425300075883377,0.0,5.0,0.0038183675307038776,0.7599824080797258,0.5847492922296561,-0.34122856471700913,1.405805915631037,0.9846460147491408,1.5885806785049676,-1.364494048866718,-0.5010286042536651,-0.9419256853163273,-0.15595685719542018,-0.6957634215517328,1,0,1,0,0,0,0,0,0
466012,0.07306331614682494,2.0233149021870536,0.0,5.0,0.0038183675307038776,1.3501471143043426,0.26860108602646754,-0.34122856471700913,-0.40227833949376623,0.6401665581911764,2.7958557098834893,0.8123982611445058,-0.1686235729993688,0.2956797586354108,-0.09876916504481587,-0.815542360271625,0,1,0,1,0,0,0,1,0
391912,0.9496914642940479,0.4903924472993579,0.0,1.0,0.0038183675307038776,-0.45658227645210286,-0.6798435325830983,0.6415540710872008,0.5017637880686353,-1.4267101811566103,-0.6193355904075829,-1.2453378382134723,-0.3824871041372433,-0.3444609882361779,0.033080236302410616,-0.9933959359466161,0,0,0,1,0,0,0,0,1
348606,-0.3026344616305563,1.2568536747432058,1.0,1.0,-0.4973777261290375,-0.4797451900719236,0.5847492922296561,0.6415540710872008,1.405805915631037,-1.2183062394667388,-0.6842477112380272,0.5924175645538977,-0.3739325628917283,-0.8565735857334488,-0.6547606165090241,-0.5650954884027597,0,0,0,1,0,0,0,0,1
406624,-0.9287974245928584,-1.0425300075883377,4.0,1.0,-0.9985738197887789,-0.4592376857039572,0.26860108602646754,0.6415540710872008,0.5017637880686353,0.021084260818322077,-0.7548494285265164,-0.47540540014634464,-0.11398313812325411,0.7651163063412425,-0.35293668571416825,1.3767751847833691,0,0,0,1,0,0,0,0,0
226347,0.5739936865166666,1.2568536747432058,4.0,0.0,0.12911739094563923,-0.2988620310971739,-0.6798435325830983,0.6415540710872008,-0.40227833949376623,-0.2988770849525986,-0.4064167772199013,-0.9886936921910963,1.3540847687022972,-0.6431933367762526,0.7225096361180288,-0.2856112980563449,0,0,0,1,0,0,0,0,1
622270,-1.054030017185319,1.2568536747432058,3.0,2.0,0.0038183675307038776,-0.28752122075071285,-0.04754712017672105,1.6243367068914107,1.405805915631037,1.6588940613928436,-0.5599035653904102,-1.886948203269412,-0.5949927715853535,-1.5820664321879159,-0.8660373680654233,0.8649924466165575,0,0,1,0,0,0,0,0,1
608505,0.5739936865166666,-1.0425300075883377,2.0,0.0,0.0038183675307038776,-0.056168689682907495,-0.36369532637990964,-0.34122856471700913,0.5017637880686353,1.6588940613928436,-0.09878161989538993,-1.78612371733205,-0.5341604782839137,-1.6247424819793552,-0.6309324114462724,0.012021216338538442,0,0,1,0,0,0,0,0,0
687132,1.2001566494789688,-0.27606878014448993,3.0,1.0,0.8809115314352514,-0.2686567508573313,-0.9959917387862869,0.6415540710872008,-1.3063204670561677,-1.4267101811566103,-0.24477049025297168,-0.4983200560411996,-0.09977988392831971,1.021172605089878,-0.16866523322888782,-0.9933959359466161,0,0,0,1,0,0,0,0,0
854399,-0.052169276445635474,1.2568536747432058,4.0,4.0,0.5050144611904452,1.3501471143043426,0.26860108602646754,-1.324011200521219,1.405805915631037,-1.4267101811566103,2.9817599662451832,0.8169811923234763,-0.2325789527872665,-0.3444609882361779,-0.22585292537949198,-0.9933959359466161,1,0,0,1,0,0,0,1,0
838028,-0.3026344616305563,0.4903924472993579,0.0,5.0,0.3797154377755099,1.3501471143043426,-0.6798435325830983,0.6415540710872008,-1.3063204670561677,1.1758872788880819,2.7476705615857075,0.1891196208044501,1.2168047496671284,1.7893415013357843,-0.4244213009024235,-0.7683567177456068,1,0,0,1,0,0,0,1,0
450729,1.3253892420714293,-1.0425300075883377,2.0,4.0,1.131509578265122,0.27216160010365986,-0.9959917387862869,3.5899019784998303,-1.3063204670561677,0.28342804623969003,0.6793478801903007,-0.6174762666944457,0.3153190460326214,0.679764206758364,-0.3656450617476359,-0.6558371086451021,1,0,0,1,0,0,0,0,0
861192,0.19829590873928538,-0.27606878014448993,2.0,4.0,0.0038183675307038776,0.006454711839989604,-0.36369532637990964,-0.34122856471700913,1.405805915631037,0.651199708045346,0.11667325372901698,0.5282565280483037,-0.23135687546647865,0.7224402565498033,-0.05587839593186261,-0.39087157753746216,1,0,0,1,0,0,0,0,0
296833,-0.803564832000398,0.4903924472993579,0.0,3.0,-0.24677967929916683,-0.028563497668838898,-0.6798435325830983,-0.34122856471700913,-1.3063204670561677,1.6588940613928436,-0.043760134768174454,0.8490617105762733,1.212866944966812,1.4906091527957097,-0.05111275491931225,-0.04242375580686709,0,1,0,1,0,0,0,0,0
810030,-1.1792626097777792,-1.0425300075883377,1.0,4.0,0.0038183675307038776,-0.3863245733301247,0.5847492922296561,-1.324011200521219,-0.40227833949376623,1.4884931914228896,-0.741507545359396,0.4686784227216807,0.570081431506196,-0.6858693865676918,2.2030354440170066,1.7651493194205947,1,0,0,1,0,0,0,0,0
774623,-0.3026344616305563,-1.0425300075883377,0.0,1.0,-0.24677967929916683,0.1741880629154525,-0.9959917387862869,-1.324011200521219,0.5017637880686353,-0.3650759840776167,0.5424006166071311,0.23036600141518912,0.5047410307547388,1.5759612523785882,-0.2322071133962258,-0.7574677233165257,0,0,0,0,0,0,0,1,0
680260,0.07306331614682494,-1.0425300075883377,2.0,1.0,0.6303134846053806,-0.4094487622316892,-0.36369532637990964,0.6415540710872008,1.405805915631037,1.0667816858857373,-0.7496670441558168,-0.7045519590948948,-0.0496747137760177,1.1492007544641958,0.03466878330659407,1.7324823361333515,0,1,1,0,0,0,0,0,0
536651,1.7010870198488104,-1.0425300075883377,4.0,3.0,0.755612508020316,1.028455347647411,-0.04754712017672105,0.6415540710872008,1.405805915631037,-1.4267101811566103,2.3405777297426624,1.8573065699498932,-0.23963984397404078,-0.3444609882361779,-0.14483702816613603,-0.9933959359466161,1,0,0,1,0,0,0,1,0
555186,0.4487610939242062,-0.27606878014448993,4.0,2.0,1.0062105548501867,-0.42991754188139936,0.5847492922296561,-0.34122856471700913,0.5017637880686353,0.3385937955105384,-0.7249680207720567,-1.5065649154148193,-0.595807489799212,-1.8381227309365513,-0.7040055736387112,1.2424775868247022,0,0,1,0,0,0,0,0,0
552859,0.4487610939242062,0.4903924472993579,2.0,2.0,0.5050144611904452,-0.3730475270708532,-0.9959917387862869,0.6415540710872008,0.5017637880686353,0.7149467960916598,-0.645468039255579,0.04246582307737804,0.05107877200449205,1.1065247046727564,-0.47843189904466094,0.8904001002844134,0,0,1,0,0,0,0,0,0
559129,0.19829590873928538,1.2568536747432058,6.0,0.0,0.2544164143605746,1.2473606478471493,-0.36369532637990964,-0.34122856471700913,-0.40227833949376623,0.39008182816333026,2.613479885433761,0.8307299858603893,-0.44236889285584813,-1.1979819840649628,-0.4387182239400746,-0.8300610195103998,1,0,0,0,1,0,0,1,0
326080,-0.6783322394079376,2.0233149021870536,4.0,0.0,-0.9985738197887789,-0.29261075515010027,0.26860108602646754,-1.324011200521219,1.405805915631037,0.3214311179596078,-0.44975033163873035,0.6336639451646368,-0.23217159368033724,-0.30178493844473864,0.18240365469565525,0.08098484772271858,1,0,0,1,0,0,0,0,0
481844,-0.803564832000398,-0.27606878014448993,4.0,5.0,-0.9985738197887789,0.45278475025583215,0.5847492922296561,0.6415540710872008,0.5017637880686353,-1.4267101811566103,1.1931757773703089,-0.6174762666944457,-0.06162391424594338,0.2103276590525323,-0.10830044706991658,-0.9933959359466161,1,0,1,0,0,0,0,0,0
363146,-1.054030017185319,-0.27606878014448993,4.0,1.0,-1.374470890033585,-0.013073610366355515,0.26860108602646754,-1.324011200521219,-0.40227833949376623,-0.1284762149826447,0.14787782345046382,-0.4387419507145766,0.22871449989945547,0.2103276590525323,-0.1766079682498051,-0.6050218013093904,0,0,0,1,0,0,0,0,0
342803,-1.3044952023702396,0.4903924472993579,2.0,4.0,-1.1238728432037142,-0.16896826186063468,-0.36369532637990964,-1.324011200521219,-0.40227833949376623,-1.4267101811566103,-0.04607566821040196,0.2532806573100436,-0.48093222164515376,-1.2833340836478413,0.03784587731496098,-0.9933959359466161,1,0,1,0,0,0,0,0,0
444499,-1.3044952023702396,-0.27606878014448993,3.0,2.0,-1.6250689368634557,0.7673401045484054,-0.9959917387862869,-1.324011200521219,0.5017637880686353,-1.4267101811566103,1.8201340227277183,0.3082758314576956,1.351776400429698,2.3441301486244948,0.09026792845301496,-0.9933959359466161,1,0,1,0,0,1,0,0,0
196187,1.801273093922779,-1.0425300075883377,0.0,1.0,2.3844998124144756,-0.2669971200749224,0.5847492922296561,-1.324011200521219,-1.3063204670561677,1.6588940613928436,-0.5189958079110576,-0.3929126389248666,-0.1026313976768247,-0.08840468948754239,-0.44666095896099184,0.7343245134675843,0,0,0,1,0,0,0,0,0
831399,-0.3026344616305563,1.2568536747432058,4.0,0.0,0.2544164143605746,-0.2577031876934323,0.26860108602646754,-0.34122856471700913,0.5017637880686353,1.1366583016288119,-0.45349929054519394,0.24411479495210162,-0.5341604782839137,-1.4967143326050374,-0.5054371981157797,0.4003953509757641,1,0,1,0,0,0,0,0,0
100095,1.7010870198488104,-1.0425300075883377,4.0,1.0,1.131509578265122,-0.019822775548151844,-0.6798435325830983,0.6415540710872008,-1.3063204670561677,0.3177534013415513,0.09428976378748442,0.5145077345113906,1.213817449549647,1.8320175511272236,0.23164861182534216,-0.46346487373133616,0,0,0,1,0,0,0,0,0
758879,0.4487610939242062,-0.27606878014448993,5.0,0.0,0.0038183675307038776,-0.33553987138841135,0.26860108602646754,-0.34122856471700913,1.405805915631037,-1.4267101811566103,-0.37807905842692663,-0.4570736754304606,-0.4353080016690739,-1.0272777848992058,-0.5626248902663838,-0.9933959359466161,0,0,1,0,0,0,0,0,1
966513,1.2001566494789688,0.4903924472993579,5.0,0.0,0.0038183675307038776,-0.393073738511921,-0.6798435325830983,-1.324011200521219,-1.3063204670561677,0.6082930141680195,-0.6757905009990344,0.5511711839431587,-0.09434842916926259,0.2956797586354108,-0.09876916504481587,1.0101790390043055,0,0,0,1,0,0,0,0,0
571084,-0.9287974245928584,0.4903924472993579,4.0,1.0,-1.374470890033585,-0.2553797045980598,-0.36369532637990964,-1.324011200521219,-1.3063204670561677,0.23561773020495475,-0.36782455318277624,-1.3599111176877472,-0.23285052552521937,0.679764206758364,0.10456485149066604,-0.09686872795227261,0,1,0,0,0,0,0,0,0
552436,-0.803564832000398,-0.27606878014448993,1.0,0.0,0.0038183675307038776,0.16091101665618102,-0.36369532637990964,-0.34122856471700913,0.5017637880686353,-1.4267101811566103,0.6114255658849606,-1.2499207693924435,-0.5155577457341429,-1.3686861832307198,-0.608692753387704,-0.9933959359466161,0,0,1,0,0,0,0,0,1
258936,0.32352850133174577,-0.27606878014448993,0.0,2.0,1.0062105548501867,-0.44053917888881655,0.5847492922296561,-1.324011200521219,0.5017637880686353,0.29200938501515533,-0.7419485993483917,-0.6770543720210687,-0.14133051283510675,0.16765160926109307,-0.2147330963502078,1.3767751847833691,0,0,0,1,0,0,0,0,0
478490,0.4487610939242062,-0.27606878014448993,3.0,4.0,1.0062105548501867,-0.3659664357325751,0.26860108602646754,-0.34122856471700913,1.405805915631037,-1.4267101811566103,-0.4387239819138375,-0.5533152301888516,-0.4277039650063939,-1.0272777848992058,-0.5626248902663838,-0.9933959359466161,1,0,0,1,0,0,0,0,1
261644,0.09810983466531702,1.2568536747432058,4.0,4.0,0.0038183675307038776,0.2596590482095126,-0.36369532637990964,-0.34122856471700913,1.405805915631037,0.6524256135846982,0.6212390171401152,0.9132227470818673,1.3519121867986745,1.9600457005015413,-0.13371719913685184,-0.5759844828318408,1,0,0,1,0,0,0,0,0
702507,-0.052169276445635474,1.2568536747432058,2.0,2.0,0.2544164143605746,-0.35766828182053045,0.5847492922296561,-0.34122856471700913,-2.2103625946185694,0.018632449739617706,-0.5521851205829852,-0.9199497245065312,-0.08158451048547832,0.9358205055069995,0.18240365469565525,0.17898579758444852,0,0,0,0,1,0,0,0,0
520712,-0.3026344616305563,1.2568536747432058,1.0,4.0,-1.1238728432037142,1.3501471143043426,-0.04754712017672105,0.6415540710872008,-0.40227833949376623,-0.1480907036122797,2.8667551386145504,-0.31958574006133106,-0.08511495607886546,-0.2591088886532994,-0.2846291645342798,-0.8845059916558051,1,0,1,0,0,0,0,1,0
878249,1.7010870198488104,-1.0425300075883377,4.0,2.0,1.3821076250949926,-0.28187847609052247,-0.04754712017672105,0.6415540710872008,-0.40227833949376623,1.090073891133429,-0.4974944259475165,-1.4561526724461382,-0.537147778401395,-1.5393903823964767,-0.6944742916136104,0.49113697121810646,0,0,1,0,0,0,0,0,0
106571,1.3253892420714293,0.4903924472993579,3.0,2.0,0.0038183675307038776,-0.10656614444205878,-0.36369532637990964,-1.324011200521219,0.5017637880686353,0.42195537218648715,-0.0879757971649949,0.13412444665679807,-0.15572386794660814,0.25300370884397155,0.0044863902271084525,-0.3255376109629756,0,0,0,1,0,0,0,0,0
