"X1","X2","group"
2.3089179226537,-0.103355868514089,"1"
0.312261734671505,-0.983726952943165,"1"
0.708519065876752,-0.478678991870637,"1"
-2.26957778834636,0.479419373298444,"1"
0.999494077854115,0.158244283752212,"1"
1.66931114244209,0.188778211473297,"1"
0.285896199179254,-0.333515639488306,"1"
-0.088592998395444,0.68511929033996,"1"
-0.836254253554157,0.709557741129275,"1"
-1.04534448587002,0.365685570647255,"1"
-0.795325076233625,-0.316895037886771,"1"
-0.130201045959489,-0.0299088291612925,"1"
-1.38542000464096,0.111097245377087,"1"
-1.89466869144911,0.377549865419541,"1"
-0.389201539654378,-0.977371197535292,"1"
0.0612023212654667,0.833165190291081,"1"
2.25688776835579,-0.319993857466743,"1"
0.316388550673773,-0.208239730616292,"1"
0.0655935374498181,0.378895783395007,"1"
-0.0283191390913948,0.363187368364679,"1"
-0.600105444615078,-1.30103457527708,"1"
0.208493297293584,0.497779198215056,"1"
-0.090923128288596,-0.0227873145940085,"1"
0.5985820240593,0.280543963086575,"1"
0.523406797336959,-0.502818390361986,"1"
1.15479831048908,0.130551115552785,"1"
-1.29944165608102,-1.34303985597043,"1"
0.280350418113116,-0.537867468022282,"1"
0.0362879493194071,-0.0200636939722983,"1"
0.838801017307112,-0.0870461343044245,"1"
-0.132610788318545,1.62728256014361,"1"
-0.641606006709783,-0.0881284007829888,"1"
-0.375976974138503,-0.611243219490888,"1"
-0.0618303618650019,-0.459442321898398,"1"
0.62989161659195,1.04098989977212,"1"
-2.10008051378327,0.159457714581387,"1"
1.04455964787971,0.163480578288683,"1"
0.977468134686058,-1.59947207776823,"1"
0.822280371216735,0.154602156344454,"1"
0.0389759631004922,0.000715722856784758,"1"
-0.325153153603879,-0.305628620201677,"1"
0.817675814524542,-1.0928603203202,"1"
-1.33066268877731,-0.893356699043753,"1"
-1.02635170397051,-0.488606926795038,"1"
-1.59742117009322,0.869115234350706,"1"
-0.16045658123053,-0.0293991402915212,"1"
-2.22433641461879,0.705008137966453,"1"
0.530685755546956,0.505404998476034,"1"
2.06435744758946,0.256321300044688,"1"
0.522892050372956,0.983108397975088,"1"
-0.297617811285449,0.513493714679746,"1"
-1.73887583968566,0.943312457717262,"1"
-0.650988852834574,0.308752069654521,"1"
0.214699111410872,-1.50329423477672,"1"
-1.58148570627156,-0.454345998762741,"1"
0.0961237189016151,-0.236862152183415,"1"
1.14714250060512,1.15037616636716,"1"
0.54094926074977,0.222322637544221,"1"
0.22077009329606,1.38030138996572,"1"
0.0691799748679456,-0.0203130774992813,"1"
-0.422369065230032,-0.258310857646022,"1"
0.194740001699376,-0.651270220985018,"1"
0.167748461245878,0.434687092860704,"1"
0.239150634861042,0.372841255848693,"1"
-0.510474814471612,-0.0498935147695093,"1"
-1.27964605502317,0.410858067669186,"1"
0.1944208129134,-1.08245739997422,"1"
-1.2791445398964,0.615490309025732,"1"
0.424382465818618,0.34505241030191,"1"
-0.246131908434506,0.874751125493688,"1"
0.363548781457955,-1.15911164878655,"1"
-0.287465855233488,0.133583533344016,"1"
-0.279349851261477,-1.54588596521208,"1"
0.025048433132189,0.0031652277311208,"1"
-1.86374993126713,-0.394086142683775,"1"
1.91884239285216,0.00796551058981976,"1"
-0.667454878627403,1.62430365381284,"1"
0.0468779709203534,-0.149508662246159,"1"
1.23034891891188,0.0682922195863975,"1"
2.11822782657257,-0.292155979388406,"1"
-2.1489824668315,-0.35886615794514,"1"
-0.392288454908723,-0.0262805599657029,"1"
-0.450781819622358,1.50712315291081,"1"
-0.683957576806434,-0.177045450582036,"1"
0.219141964083573,-0.265429581590406,"1"
0.201965910287303,-0.177862753087524,"1"
-1.24776316260574,0.243059256523312,"1"
-0.153807607900638,0.0207621663357687,"1"
-1.315527661721,0.863162668768093,"1"
0.124830707229636,-0.726320163591336,"1"
-0.992381796788984,0.216487849543199,"1"
0.862461743580304,0.596455139996639,"1"
1.83543434858459,0.124118577930694,"1"
-0.0629129829206288,-0.148447978050646,"1"
0.999177735751025,-0.962007481680509,"1"
-0.260198678648164,-0.0537100088388573,"1"
-0.41277496090298,0.227963223981599,"1"
-0.0578805249984449,0.00351961524783269,"1"
-0.598732279535195,1.46463509026752,"1"
-0.439007953401365,-0.160240015684338,"1"
-0.310832643065138,0.330217601362311,"1"
0.375507574366883,0.745869465202037,"1"
-1.43620995951363,-0.559600178491559,"1"
0.292499170922025,0.324360830573703,"1"
-1.1420050652791,1.07113585151731,"1"
-0.81009866261547,0.16487178607797,"1"
0.0962827103548835,1.58260195311531,"1"
0.621628549975177,0.520374316285278,"1"
0.089876020173635,-0.106026672933912,"1"
-0.286595221139532,0.180308226304121,"1"
1.4947271086048,0.148809829122683,"1"
-0.654936913754454,-0.930357720523719,"1"
-0.99198576683747,0.973434917390684,"1"
-0.515273084443709,-0.751955716154676,"1"
1.31460654864217,0.19252409785793,"1"
-1.45663756746952,-0.453830540877922,"1"
-0.00217278862338934,-1.50453478275815,"1"
-0.256027465489999,0.043069022213048,"1"
1.34941300326575,-0.144272864138107,"1"
1.60538502996628,0.327249899078502,"1"
2.02236921588717,-0.10093671362313,"1"
1.23050236229434,0.985459113861958,"1"
0.591538982101099,-0.00321277930324141,"1"
1.1823422757381,0.733610734539256,"1"
0.077319313963608,-1.13223362294747,"1"
0.328128161161286,1.47761702407682,"1"
-0.335133319022049,-1.36447966743221,"1"
0.588454681163607,-1.14180645215092,"1"
1.22727566525298,0.01487392607761,"1"
2.39872770479383,0.233760541123033,"1"
0.776901027276162,-0.269747962424512,"1"
-0.0514822968233137,-0.203445479091011,"1"
-0.764315876057362,1.31904840030449,"1"
-0.259555909298574,0.451095630367229,"1"
-1.46295071934377,-0.0708287721938916,"1"
0.157393308944969,1.12191275853347,"1"
0.309468726457753,-1.67585407425205,"1"
-1.92431730057567,0.0452504342362594,"1"
0.953300174019905,-0.434307592646296,"1"
0.322793684205292,0.252543281729176,"1"
0.117035443885125,0.122912972178106,"1"
0.003652512220219,0.392193986751111,"1"
-0.316329632725309,-0.369268647426812,"1"
-0.0469722511410219,-0.0257697261484129,"1"
1.64241011857028,0.0078929585725769,"1"
-0.969170251779096,0.451235114908526,"1"
-1.40647481343017,0.674695234211547,"1"
-1.8921089812131,-0.547428108471982,"1"
0.164654925643597,0.0436396713527225,"1"
-0.476182417974659,-0.927895779528952,"1"
1.34659999650213,0.46639453146705,"1"
2.27148965669066,0.300751780655429,"1"
0.102024324207888,-1.65939851210015,"1"
1.54412795117613,-0.478021902314112,"1"
-1.90206322937289,0.311771821872103,"1"
0.230112764662086,-0.221238725480788,"1"
1.43600923637747,-0.61945091151222,"1"
0.601167659434442,0.788475560648316,"1"
-1.2050174115447,-0.609755741037573,"1"
0.625159913048964,0.132711187357765,"1"
-2.00802886053996,0.51978152194965,"1"
-0.76124821960809,-0.715463245908495,"1"
0.308749248804551,-0.00531467531764884,"1"
0.130486293042259,-1.51886211662111,"1"
-0.229762180076358,0.0174013067496708,"1"
-1.71028161623001,-0.268206481660706,"1"
-0.667998951340425,-0.19277424704465,"1"
-1.97188966308891,0.299394058322241,"1"
1.47469608623908,-0.829281869922723,"1"
-0.281555062689606,0.415511231245499,"1"
-1.49200819631606,-1.33324818424817,"1"
0.320639776532391,0.780931318721829,"1"
0.371638614772318,-0.440825920312091,"1"
0.65212577304093,0.419925508383056,"1"
1.96719509651404,0.708326845791772,"1"
-1.6331639680632,0.372654577384342,"1"
-0.472675244461038,0.524572550395603,"1"
-0.747857148258284,1.49301530220586,"1"
1.71990797685524,-1.15906228718128,"1"
0.084005002760645,-0.769771529245816,"1"
-0.0465908581764043,-1.11111445457967,"1"
0.718048736911778,-0.814870683969948,"1"
-0.954023146173565,-0.0280682426461162,"1"
0.010392851482156,1.05506411725014,"1"
-0.532736949267222,0.120653216277258,"1"
1.77950888399276,-0.502528795999839,"1"
-0.378994060826251,-0.513225064071127,"1"
-0.607223482158147,0.774674743077592,"1"
-0.212499828656065,0.279614792872716,"1"
-1.34639065714706,0.139080703226564,"1"
-0.169858414170671,0.222099527746007,"1"
0.636191315298592,-0.612780516567296,"1"
1.57294073536289,0.613967866969404,"1"
0.50966761716634,0.0601893363200757,"1"
1.38701847436665,1.43046631562212,"1"
-1.31351714578529,-0.161373438644279,"1"
0.523189366332421,-1.37651714030468,"1"
-0.00303132643095511,0.0046612010596583,"1"
1.31162875654955,-0.609185824535419,"1"
0.656842062705315,-0.438890963636204,"1"
-2.02816244781123,-0.459027662121018,"1"
0.181482077614427,0.0693896619699458,"1"
-1.24256937605497,1.44570059983564,"1"
-0.0647948983575108,-0.015663840730861,"1"
-1.13553051756408,-0.20480000564016,"1"
2.0961256667176,-0.167309265131692,"1"
-1.78310360674351,0.742180535250687,"1"
-0.729835300349237,-0.260617859411602,"1"
0.703358381521156,-0.38897888641632,"1"
0.367461110144167,1.15414102416104,"1"
-0.167798739446436,0.481896958000143,"1"
1.72787689465414,-0.370169376770864,"1"
-0.878112256823703,0.503126917040356,"1"
0.140367789622558,1.02139679441645,"1"
0.0601115579259468,-1.25684975336302,"1"
0.343661711625554,-0.200071995790618,"1"
2.08430212391262,-0.568478497261868,"1"
0.531652912452045,-0.105608450500531,"1"
-1.08702404645562,0.515081390379219,"1"
-0.0474519209255484,-0.465474947779227,"1"
0.452968789674615,-0.436388146805173,"1"
0.285300809408018,0.67228717600876,"1"
0.543023084892956,1.01306962018546,"1"
-1.21362748861403,-0.7323725415638,"1"
-0.513264812223979,0.727350354138029,"1"
0.678855099235176,1.06693901583236,"1"
0.377069720614032,-0.0510344243818219,"1"
-0.104233724439355,-0.305161041815266,"1"
1.53109510499109,-1.24167135586402,"1"
-0.495490973544439,0.563361879039741,"1"
-0.0599082725672314,-0.0831095526805668,"1"
0.164661870082478,-1.56392650838736,"1"
0.376105377630678,-0.924867932996867,"1"
1.03955800380828,-1.10541181730081,"1"
0.8614167959855,1.52162315676134,"1"
0.887833105483649,-0.507566145432367,"1"
-0.530662884145726,0.268545405723329,"1"
1.83479953954706,-0.298597554182735,"1"
0.0497686653508113,-0.121318464859344,"1"
-1.3367720052324,-0.534988952805982,"1"
-1.01401577198877,0.374193800595042,"1"
0.766300606120181,-0.476404385368083,"1"
-1.4834004503954,-0.25899179159449,"1"
0.261297342849956,0.914576886926933,"1"
1.59671142035343,0.494252241738889,"1"
-0.35662831547785,1.3748896855655,"1"
-0.227845756776005,-0.588781206381536,"1"
-0.320076788749517,-0.0589697925750464,"1"
0.173052728699319,-0.0283272058849507,"1"
-0.39154333569308,0.580978491805652,"1"
-1.45942360257811,-0.889632548106988,"1"
-0.560425145431299,0.390632345480576,"1"
-0.523835696111321,1.26626250717732,"1"
0.0478357985464663,0.185002837748113,"1"
-0.583794877301196,1.28299405711582,"1"
0.0182510765455587,0.00146753301827377,"1"
1.78539404935888,0.918018246563644,"1"
1.12487834241278,-0.89594815717769,"1"
0.8444674252219,-1.15442307603361,"1"
0.34160730383301,-0.161230634857246,"1"
-1.55844103733999,-0.325499720602129,"1"
-0.390700655934975,-0.378503867280331,"1"
-0.71577820773944,-0.241940282354584,"1"
-0.846153090440477,0.798253401568627,"1"
0.266446175094825,-0.253238651257739,"1"
-0.299774331525925,1.62671861623221,"1"
-2.42323761088822,0.227896090386058,"1"
-0.0688007468028901,-0.703778419245696,"1"
0.740401080677073,0.116256799850348,"1"
1.35122750077146,-0.121579975974293,"1"
-0.375124245035061,1.53671618448584,"1"
1.99219848808813,-0.735329323833821,"1"
0.207427922051495,0.190221835184651,"1"
1.44815557467814,0.0349187611253714,"1"
-1.0887011370593,-0.701170737483072,"1"
-0.984531908290926,-1.16706364507283,"1"
-0.622377281528909,0.665412967860737,"1"
-1.02331076382135,0.186768804890032,"1"
1.35522613453935,1.11834552516027,"1"
-0.457410366566537,0.0978645362366232,"1"
2.26495315313755,0.41654020051224,"1"
-0.708296751800478,1.11527218498465,"1"
-0.352434984337249,-1.69365635100329,"1"
-0.00818679747577601,0.246229565551593,"1"
0.120910343392771,1.57726524332211,"1"
1.01204006853052,0.544284265385562,"1"
-1.374455376271,-1.20299440709073,"1"
0.111192160338586,0.165969073096151,"1"
-0.215953301540731,0.119949473041003,"1"
-1.40247791104847,-0.401320820366153,"1"
-1.27378117913121,0.903323838540036,"1"
1.9276987601992,-0.661572214673619,"1"
0.0152990141611484,0.340640126117339,"1"
-0.00689003137963142,-0.102759714406363,"1"
0.199631227694188,0.184631820428266,"1"
-0.245124570675141,-0.18831273692113,"1"
-2.08705337172784,0.130760215629753,"1"
-0.306280335746889,-0.279517387152063,"1"
-0.885600914063641,-1.35670697714501,"1"
-0.950456076005301,-0.287300436168819,"1"
-1.92986023155144,-0.649145218939381,"1"
0.555290581666747,-0.0842964459662097,"1"
1.035009129789,0.446462479934852,"1"
-1.4398154399167,0.705507443023514,"1"
0.188977523542942,-0.12120193706268,"1"
-1.55952311805158,-0.73344807108978,"1"
-1.37807308819026,1.30576522781107,"1"
0.048180292274397,0.586980826558376,"1"
-1.18416416380076,-0.0807037168066554,"1"
0.362136625160521,0.284906091997809,"1"
0.0122139004772627,0.0247682296677544,"1"
-0.792877365417098,-0.943155712167899,"1"
0.989442773464098,0.34854712144317,"1"
-1.41752591316451,0.435631869386786,"1"
-1.6628457593104,-1.15299492819164,"1"
0.82311624500965,0.224791318099582,"1"
-0.310218123294408,0.0156291191717561,"1"
-0.468073448672591,-0.505494716302853,"1"
0.533992027951432,1.00555340514356,"1"
1.5133377094389,-0.16240998266156,"1"
-1.2961362538649,-1.46698509301852,"1"
-1.01086739506973,-0.0431213276357756,"1"
-0.459769255764898,-0.0957231451966103,"1"
0.721632075464635,-0.0273371064018171,"1"
0.158777621048513,1.1195761481164,"1"
0.00667208188564434,-0.00501324159112108,"1"
0.0571829332913972,0.0497780457814096,"1"
1.56446866164984,0.346693521098882,"1"
-0.905396489530868,0.843173010291317,"1"
0.936783868681131,0.536589352364078,"1"
-0.355974752776943,-0.166775845663874,"1"
-0.692092575642326,0.795073085204923,"1"
0.232376516820114,0.0780453625324657,"1"
-0.133331734629049,-0.102481976782221,"1"
-0.390925095809443,-0.289854227939575,"1"
-0.14511623313771,-0.631775760978315,"1"
-1.94218948090003,-0.730553307012698,"1"
0.24739093919373,-0.00658152210538306,"1"
0.201661812570002,-0.42181382249768,"1"
-0.377406399598127,0.237432993240523,"1"
-1.54820689995831,-0.490474112943474,"1"
1.56753888817512,0.321194835344732,"1"
0.71257974731088,-0.804796795083142,"1"
1.38491612509668,-0.824946498668589,"1"
1.55274100923336,-1.15418315815875,"1"
1.06450480889138,-0.32731874234539,"1"
-0.370298496378032,-0.475102780319223,"1"
-0.651392519641883,0.64633436901669,"1"
1.25691742372413,1.24813893144301,"1"
0.281462930946313,-0.0327318342885694,"1"
-0.170468082939971,-0.17432423137293,"1"
-1.07873950875914,-1.17731322318515,"1"
0.426160623949268,1.48942949364881,"1"
1.95700037766729,-0.917431551867596,"1"
1.65811618465822,0.566874495173839,"1"
1.05868675899621,1.31534874304825,"1"
0.523288899683709,-0.079457601320565,"1"
-1.73628705294668,0.388879665121446,"1"
0.0559634106473827,1.56832926666438,"1"
-0.370806325471231,-1.47287887378862,"1"
-1.95370129309657,-0.334999456730904,"1"
0.953415784685217,0.0483294044033829,"1"
0.138979433962605,0.00316069213697973,"1"
1.04562008732635,-1.08152447791789,"1"
0.281567619165778,0.138147356019898,"1"
0.159049743438763,0.323976065340756,"1"
-0.28733091475625,0.313530358410652,"1"
2.10202925456057,0.541560933601806,"1"
0.485901699934577,-0.870195153799752,"1"
-0.600605774557552,0.0291221891847925,"1"
-0.57192831083891,-0.0737243165072497,"1"
0.363342300051463,0.418939597289251,"1"
0.0341193115149282,-0.0923600942244596,"1"
1.71565204997792,-0.917820065106977,"1"
-0.450573371050233,0.0622753029526102,"1"
0.775993416913804,0.36135896847989,"1"
0.446726299023337,-0.100010812328525,"1"
-1.4052636172198,1.14969698458707,"1"
1.94117989830287,-0.706654906464245,"1"
2.0421570332747,0.509390092076441,"1"
-0.76373150962756,-0.94693158452243,"1"
-0.474262790228648,-0.254773765609464,"1"
-2.10464794234735,0.875383620795877,"1"
0.261198193368536,0.316464059503024,"1"
-2.11420081447792,0.469613785459525,"1"
0.999193722423995,-1.15744945059254,"1"
-1.11162536144895,-1.56698217477154,"1"
0.220348050032024,0.235734156447396,"1"
1.3197827253262,1.23378848971739,"1"
0.108629651514874,-0.22711123475156,"1"
0.7868190307524,0.456917468758906,"1"
0.00491949241148647,-0.00937813289313255,"1"
-1.84055844402198,0.720578548012919,"1"
-1.25577752423335,1.11584836824157,"1"
0.0369054826759027,-0.175491947054784,"1"
0.0158718988104072,-0.477134471060034,"1"
-0.0219503428524658,-0.268306541599431,"1"
0.79257426325364,1.28734259925098,"1"
0.126581750570805,0.0788836287215712,"1"
0.97436272158751,0.0811258006018872,"1"
0.561487958982953,-1.62627267446949,"1"
-0.471408676880714,0.759526386126782,"1"
-1.15175690022172,-0.728698233212015,"1"
0.161661362012658,-0.842393311969795,"1"
-1.2045383001638,0.856917521501345,"1"
0.938453654716159,-0.959750641947071,"1"
-0.222597425033081,-0.939330796298217,"1"
-1.54085589643315,0.270119288787707,"1"
0.0206281614255278,0.0863129731833419,"1"
-0.64573012066966,0.435017242255785,"1"
0.864147597978188,-0.492412516019655,"1"
0.290967303439332,0.316888994866244,"1"
1.1147341218988,0.444127258764363,"1"
-0.0389332716596196,-0.905049079522157,"1"
0.00878470575861239,-0.0240750823311587,"1"
-0.770922282643914,1.33477304569342,"1"
-0.234705205831212,0.408712088844031,"1"
-0.0382456206787301,0.112375314119981,"1"
-0.076223834969177,-0.0443577485954806,"1"
1.7591158937236,-0.96902280286987,"1"
-2.34972346289325,0.194817486842209,"1"
1.0455598262211,-0.414262912882853,"1"
0.962540282742576,1.2565247401704,"1"
-1.18163991554303,0.554875923177788,"1"
1.02904789475086,1.01221634599378,"1"
0.691698876046763,-0.746974426187232,"1"
-1.16186069148685,0.0283086851265937,"1"
-0.347622217520985,-0.278398084119199,"1"
-2.00773570310116,0.0561736381154733,"1"
-0.254488095842084,0.554495986010853,"1"
0.780180755690432,-1.33746794828885,"1"
-0.567532544858702,0.0942648966325889,"1"
-0.203080076757634,-1.31838186407898,"1"
-0.482835974209865,-0.193793967648258,"1"
0.447511737584908,-0.366720930611828,"1"
1.95290940072105,0.883217762712922,"1"
0.427535352201963,-0.330347406966499,"1"
1.89751514645822,0.885027688235311,"1"
0.250232291205407,-0.245642180700716,"1"
0.420580124800225,0.318993320627887,"1"
0.113365836543196,-0.00616604736254801,"1"
-2.12546514949406,0.558778103929377,"1"
-0.0598387716731315,-0.451454493763417,"1"
0.770288928053471,0.265679393827572,"1"
-2.42932133247387,-0.114992194835227,"1"
0.816897359516589,-1.18114917214639,"1"
-0.153537623667359,-0.0624523605759183,"1"
-0.856599919291985,-0.0858412376979283,"1"
-0.202606630814176,0.0341506460758152,"1"
1.58790193671239,-0.515836952123399,"1"
0.285830204236973,-0.833998157594674,"1"
0.139248886844711,0.651529983775549,"1"
-0.0706071442174443,0.0237715762804057,"1"
0.239624798104114,0.0125808353032422,"1"
-0.648122438671909,-1.5960240782096,"1"
0.728335825171354,1.02458568970004,"1"
0.377427871308679,-0.123540440310112,"1"
-0.412705540167913,-1.18154265814603,"1"
-0.143037775351946,-1.26499166640962,"1"
-1.27417415323812,-0.791963149913492,"1"
-0.519389745877433,-0.112065163630795,"1"
0.161697403661841,1.62624770618714,"1"
-2.28796492804088,-0.117706802891486,"1"
1.56792517351356,0.76540645662278,"1"
-1.08690697134528,1.11340194219479,"1"
1.88360514910226,-0.223468455001191,"1"
-0.0490465653143218,0.230782828084831,"1"
1.11166608370289,-0.992929030253175,"1"
0.0674464441708576,-0.247877243479304,"1"
-1.99363227160354,-0.898627691002588,"1"
-0.0803996433866341,-0.192091559063507,"1"
-2.21370700574459,0.791943310443368,"1"
-0.235472892550346,-0.335690785626,"1"
0.830175424032654,-0.0453403364395091,"1"
0.0286846479262737,-0.0132872107390347,"1"
-0.66627033657882,-0.607432716985786,"1"
0.029647339940452,-0.0270782604502421,"1"
1.54915220710962,0.157881235271389,"1"
0.515631726989268,0.452544113006423,"1"
-2.04002965783923,-0.351796713667083,"1"
-1.10827382186768,0.0655817810323453,"1"
-0.518875164672732,-1.58178099793464,"1"
1.61691045889468,0.915142449661238,"1"
-0.356526674738944,0.523895117191722,"1"
-0.849558208876994,-0.398573425569033,"1"
0.720018530231897,-0.319511003228685,"1"
0.951311775375903,-0.0457988835258489,"1"
0.0126355642910519,-0.204063509457419,"1"
0.792773778182733,0.719795727632454,"1"
-0.548315163839534,-0.253319225899274,"1"
0.708855842187772,-0.283068259128973,"1"
0.70594170821804,0.322883625573358,"1"
-1.41665691323987,0.0431865214933871,"1"
0.00021817133955538,-0.000225736859319645,"1"
-1.65380368132779,-0.619112997842439,"1"
0.0134102270660502,0.0717329546106297,"1"
-0.523880072905954,0.396011891919031,"1"
-0.0529941427468298,0.00528962806167124,"1"
-0.204246187666214,0.608580080050196,"1"
-0.080152066605331,0.388347776540762,"1"
0.0926932829982258,0.704228372312638,"1"
0.666650132925436,-1.19262757527254,"1"
0.00156797859987009,-0.000386798863705628,"1"
0.40297618592391,0.0629827074942425,"1"
-0.310916739951267,0.230967525287566,"1"
1.38253212569877,0.453379436286829,"1"
-1.36779584494993,-0.643629987726664,"1"
0.522569272079437,-0.850997694759423,"1"
0.703920140481924,0.462460257202889,"1"
-0.307586348713786,-0.209138027861291,"1"
-0.715743787937008,-0.499377130793744,"1"
-0.44482600609463,1.62080268038322,"1"
0.884708144774507,-0.0149318951328051,"1"
0.92239677200974,1.35939916584157,"1"
1.83726883279993,-0.877390881179818,"1"
-0.537909274756111,-0.53113737580847,"1"
-0.802098117624409,-0.58803808574876,"1"
0.919062663753922,0.212480886684109,"1"
0.204587582004107,0.423402781808831,"1"
0.166194222751257,-0.0504602532338613,"1"
0.636275599180149,0.171829136025142,"1"
0.333345655564556,-0.081406289542125,"1"
2.26077137838407,-0.496924950282249,"1"
-1.69955020304223,-0.644825260214642,"1"
0.837155290270473,-0.236872004236818,"1"
0.187453046814527,0.311843374520441,"1"
-1.59422693700048,-0.544112465392517,"1"
-0.99224491481336,-0.783339588382994,"1"
1.34861379451084,0.765206390608946,"1"
-0.209701909615812,0.215680166229411,"1"
-1.96616798137206,-0.849674835597623,"1"
-1.06262154411767,-1.08938081887582,"1"
-0.10031102288647,0.0809511889138879,"1"
-0.015277401258517,0.841680718814585,"1"
0.358251743070299,-0.905696606669806,"1"
0.011553658363657,-0.767735776040911,"1"
-2.10766764875515,0.211372387995957,"1"
0.0155970715950511,0.0042223602526736,"1"
-0.466405741511976,-0.135784729874582,"1"
-1.10346256988598,0.913146468667446,"1"
0.0454523089184212,-0.353883456752736,"1"
-1.58873510943836,-0.129923408717619,"1"
2.14642026480403,0.179253246473808,"1"
1.2583530490831,-1.28189677664253,"1"
-0.293616587109518,1.14551221927773,"1"
-1.29060320592466,-1.42292812560579,"1"
0.119732532603434,0.165908941875259,"1"
-0.575943327570929,0.62792311316343,"1"
-0.783377977670108,0.663315130726405,"1"
0.0196098656941991,0.0100885789314731,"1"
2.33403252662348,-0.403465474951368,"1"
0.0758498500416456,-1.54484249425254,"1"
-0.101077432023842,0.143285686824439,"1"
-0.336937003121118,-0.123847382107471,"1"
-0.924356541484911,0.248811841453237,"1"
-0.280925121625962,-0.013967248373843,"1"
-0.461985936107709,0.495085778490075,"1"
1.86859843196232,0.645546014098058,"1"
0.23741273800907,-0.157648355347036,"1"
0.0434381478175166,0.637902558331741,"1"
-1.93253032090281,0.862484416902766,"1"
0.792122344759877,-1.4498423635409,"1"
0.457898523608236,-0.643129108680667,"1"
1.13528035546166,-1.52750951915572,"1"
-2.4194412506438,0.203936190298023,"1"
0.658373204539385,-0.20783897337554,"1"
-1.37386829870445,0.789301479055495,"1"
-0.736009323012882,1.06850622777097,"1"
-0.388777878840029,-0.486182513208673,"1"
-1.8651868437233,0.698600600775947,"1"
